Id,Label
6428,2
6429,2
6430,8
6431,3
6432,7
6433,5
6434,2
6435,7
6436,7
6437,8
6438,2
6439,7
6440,1
6441,5
6442,5
6443,9
6444,9
6445,4
6446,9
6447,9
6448,5
6449,6
6450,7
6451,1
6452,8
6453,6
6454,3
6455,8
6456,0
6457,4
6458,8
6459,3
6460,9
6461,4
6462,4
6463,2
6464,9
6465,5
6466,5
6467,3
6468,3
6469,3
6470,1
6471,9
6472,1
6473,3
6474,1
6475,1
6476,8
6477,2
6478,1
6479,1
6480,3
6481,3
6482,6
6483,1
6484,6
6485,5
6486,1
6487,6
6488,9
6489,1
6490,5
6491,4
6492,5
6493,1
6494,5
6495,8
6496,3
6497,8
6498,3
6499,2
6500,4
6501,3
6502,5
6503,6
6504,1
6505,4
6506,2
6507,2
6508,9
6509,1
6510,0
6511,1
6512,9
6513,8
6514,9
6515,9
6516,6
6517,8
6518,4
6519,1
6520,4
6521,1
6522,8
6523,1
6524,3
6525,8
6526,0
6527,4
6528,3
6529,7
6530,3
6531,6
6532,2
6533,3
6534,9
6535,7
6536,2
6537,6
6538,1
6539,0
6540,8
6541,2
6542,4
6543,0
6544,2
6545,0
6546,9
6547,5
6548,9
6549,3
6550,1
6551,3
6552,7
6553,7
6554,7
6555,8
6556,2
6557,5
6558,6
6559,9
6560,9
6561,8
6562,3
6563,1
6564,9
6565,2
6566,7
6567,1
6568,3
6569,1
6570,6
6571,9
6572,3
6573,1
6574,9
6575,3
6576,4
6577,3
6578,0
6579,7
6580,4
6581,3
6582,9
6583,4
6584,3
6585,1
6586,1
6587,9
6588,2
6589,4
6590,3
6591,3
6592,9
6593,9
6594,8
6595,4
6596,2
6597,1
6598,1
6599,8
6600,8
6601,7
6602,0
6603,5
6604,5
6605,1
6606,8
6607,4
6608,9
6609,4
6610,3
6611,9
6612,4
6613,9
6614,1
6615,3
6616,7
6617,0
6618,7
6619,8
6620,6
6621,5
6622,9
6623,6
6624,8
6625,9
6626,6
6627,5
6628,0
6629,1
6630,8
6631,3
6632,9
6633,5
6634,3
6635,1
6636,2
6637,9
6638,7
6639,1
6640,1
6641,9
6642,0
6643,7
6644,4
6645,8
6646,5
6647,2
6648,1
6649,7
6650,1
6651,5
6652,4
6653,5
6654,1
6655,9
6656,9
6657,1
6658,8
6659,1
6660,8
6661,2
6662,4
6663,3
6664,8
6665,0
6666,7
6667,4
6668,8
6669,5
6670,9
6671,3
6672,1
6673,2
6674,9
6675,4
6676,8
6677,3
6678,3
6679,1
6680,8
6681,5
6682,8
6683,3
6684,3
6685,9
6686,1
6687,7
6688,3
6689,6
6690,8
6691,4
6692,9
6693,2
6694,6
6695,2
6696,6
6697,3
6698,5
6699,4
6700,6
6701,8
6702,5
6703,1
6704,4
6705,6
6706,9
6707,4
6708,9
6709,6
6710,1
6711,8
6712,4
6713,1
6714,0
6715,8
6716,9
6717,2
6718,0
6719,0
6720,1
6721,8
6722,3
6723,4
6724,3
6725,8
6726,1
6727,4
6728,5
6729,9
6730,2
6731,3
6732,3
6733,8
6734,8
6735,8
6736,0
6737,2
6738,3
6739,3
6740,0
6741,6
6742,2
6743,4
6744,1
6745,3
6746,7
6747,4
6748,1
6749,9
6750,6
6751,3
6752,5
6753,2
6754,9
6755,6
6756,3
6757,3
6758,6
6759,5
6760,5
6761,3
6762,4
6763,8
6764,9
6765,9
6766,8
6767,1
6768,5
6769,9
6770,3
6771,3
6772,3
6773,6
6774,2
6775,9
6776,5
6777,8
6778,8
6779,9
6780,2
6781,1
6782,4
6783,6
6784,7
6785,8
6786,7
6787,8
6788,8
6789,5
6790,3
6791,2
6792,6
6793,3
6794,1
6795,3
6796,5
6797,3
6798,9
6799,9
6800,7
6801,9
6802,4
6803,8
6804,2
6805,9
6806,9
6807,2
6808,6
6809,0
6810,9
6811,9
6812,4
6813,8
6814,6
6815,7
6816,2
6817,1
6818,9
6819,9
6820,1
6821,3
6822,3
6823,4
6824,2
6825,1
6826,5
6827,3
6828,5
6829,3
6830,9
6831,3
6832,2
6833,1
6834,9
6835,7
6836,6
6837,8
6838,7
6839,8
6840,2
6841,8
6842,9
6843,2
6844,3
6845,2
6846,5
6847,0
6848,7
6849,3
6850,1
6851,3
6852,3
6853,4
6854,1
6855,8
6856,9
6857,0
6858,5
6859,2
6860,2
6861,7
6862,9
6863,8
6864,9
6865,3
6866,5
6867,8
6868,5
6869,0
6870,2
6871,3
6872,2
6873,9
6874,4
6875,7
6876,9
6877,3
6878,4
6879,3
6880,3
6881,0
6882,7
6883,3
6884,4
6885,3
6886,6
6887,8
6888,4
6889,4
6890,0
6891,8
6892,7
6893,2
6894,8
6895,3
6896,1
6897,0
6898,4
6899,9
6900,4
6901,9
6902,8
6903,9
6904,8
6905,3
6906,3
6907,9
6908,1
6909,3
6910,7
6911,2
6912,9
6913,7
6914,7
6915,9
6916,2
6917,9
6918,7
6919,2
6920,5
6921,4
6922,8
6923,3
6924,9
6925,0
6926,3
6927,4
6928,0
6929,0
6930,6
6931,2
6932,2
6933,5
6934,8
6935,8
6936,4
6937,0
6938,7
6939,2
6940,4
6941,9
6942,8
6943,8
6944,0
6945,5
6946,9
6947,8
6948,0
6949,1
6950,2
6951,4
6952,6
6953,9
6954,2
6955,7
6956,9
6957,6
6958,1
6959,1
6960,8
6961,4
6962,3
6963,9
6964,9
6965,4
6966,4
6967,7
6968,9
6969,9
6970,3
6971,2
6972,4
6973,7
6974,1
6975,9
6976,7
6977,4
6978,6
6979,7
6980,8
6981,9
6982,5
6983,4
6984,9
6985,2
6986,9
6987,5
6988,6
6989,8
6990,8
6991,9
6992,1
6993,8
6994,1
6995,7
6996,8
6997,8
6998,3
6999,3
7000,4
7001,5
7002,0
7003,9
7004,8
7005,7
7006,7
7007,6
7008,8
7009,3
7010,5
7011,8
7012,2
7013,4
7014,3
7015,5
7016,9
7017,4
7018,1
7019,6
7020,6
7021,0
7022,0
7023,6
7024,4
7025,5
7026,6
7027,0
7028,8
7029,9
7030,9
7031,1
7032,8
7033,7
7034,1
7035,3
7036,6
7037,8
7038,4
7039,0
7040,9
7041,8
7042,4
7043,3
7044,1
7045,9
7046,8
7047,3
7048,0
7049,4
7050,9
7051,5
7052,8
7053,7
7054,5
7055,5
7056,5
7057,1
7058,9
7059,4
7060,4
7061,8
7062,4
7063,7
7064,8
7065,1
7066,7
7067,1
7068,4
7069,1
7070,4
7071,3
7072,3
7073,5
7074,9
7075,0
7076,3
7077,0
7078,5
7079,1
7080,7
7081,8
7082,8
7083,3
7084,2
7085,4
7086,8
7087,3
7088,8
7089,1
7090,0
7091,1
7092,1
7093,7
7094,1
7095,3
7096,3
7097,8
7098,9
7099,6
7100,3
7101,4
7102,5
7103,6
7104,6
7105,1
7106,3
7107,3
7108,1
7109,3
7110,7
7111,5
7112,4
7113,6
7114,8
7115,3
7116,1
7117,4
7118,4
7119,9
7120,9
7121,8
7122,5
7123,6
7124,2
7125,8
7126,9
7127,2
7128,3
7129,8
7130,9
7131,0
7132,2
7133,3
7134,9
7135,2
7136,7
7137,6
7138,7
7139,3
7140,3
7141,3
7142,0
7143,3
7144,3
7145,3
7146,9
7147,7
7148,3
7149,8
7150,5
7151,1
7152,4
7153,9
7154,6
7155,3
7156,4
7157,8
7158,2
7159,5
7160,0
7161,1
7162,8
7163,2
7164,5
7165,5
7166,7
7167,8
7168,6
7169,1
7170,8
7171,1
7172,0
7173,7
7174,0
7175,8
7176,8
7177,9
7178,6
7179,9
7180,1
7181,8
7182,1
7183,2
7184,8
7185,2
7186,5
7187,2
7188,3
7189,7
7190,7
7191,2
7192,9
7193,9
7194,5
7195,3
7196,8
7197,7
7198,8
7199,9
7200,9
7201,3
7202,4
7203,8
7204,1
7205,7
7206,1
7207,7
7208,9
7209,7
7210,2
7211,8
7212,6
7213,8
7214,7
7215,9
7216,7
7217,8
7218,8
7219,8
7220,9
7221,6
7222,7
7223,9
7224,9
7225,8
7226,3
7227,3
7228,4
7229,9
7230,3
7231,5
7232,6
7233,6
7234,6
7235,5
7236,6
7237,1
7238,3
7239,5
7240,9
7241,1
7242,5
7243,8
7244,3
7245,9
7246,4
7247,1
7248,1
7249,3
7250,9
7251,3
7252,9
7253,9
7254,3
7255,5
7256,4
7257,1
7258,4
7259,1
7260,9
7261,8
7262,2
7263,4
7264,4
7265,1
7266,1
7267,3
7268,9
7269,4
7270,4
7271,8
7272,8
7273,4
7274,8
7275,3
7276,9
7277,9
7278,9
7279,2
7280,6
7281,0
7282,4
7283,1
7284,0
7285,5
7286,2
7287,9
7288,9
7289,6
7290,8
7291,7
7292,3
7293,8
7294,8
7295,3
7296,7
7297,0
7298,8
7299,8
7300,1
7301,6
7302,9
7303,4
7304,1
7305,1
7306,4
7307,2
7308,7
7309,9
7310,3
7311,8
7312,4
7313,9
7314,9
7315,3
7316,8
7317,9
7318,9
7319,4
7320,4
7321,8
7322,4
7323,6
7324,3
7325,9
7326,8
7327,9
7328,1
7329,1
7330,8
7331,0
7332,7
7333,4
7334,8
7335,3
7336,3
7337,3
7338,9
7339,1
7340,8
7341,6
7342,7
7343,9
7344,2
7345,1
7346,8
7347,4
7348,2
7349,4
7350,5
7351,8
7352,6
7353,0
7354,2
7355,3
7356,9
7357,7
7358,6
7359,5
7360,5
7361,2
7362,9
7363,9
7364,7
7365,0
7366,1
7367,1
7368,5
7369,6
7370,6
7371,9
7372,2
7373,7
7374,2
7375,6
7376,0
7377,9
7378,4
7379,3
7380,3
7381,7
7382,9
7383,8
7384,1
7385,9
7386,7
7387,1
7388,0
7389,5
7390,9
7391,4
7392,1
7393,7
7394,9
7395,7
7396,6
7397,2
7398,5
7399,3
7400,3
7401,1
7402,8
7403,1
7404,2
7405,3
7406,9
7407,2
7408,9
7409,1
7410,1
7411,1
7412,8
7413,7
7414,3
7415,8
7416,3
7417,7
7418,2
7419,9
7420,3
7421,8
7422,4
7423,8
7424,3
7425,3
7426,1
7427,9
7428,3
7429,9
7430,6
7431,6
7432,8
7433,9
7434,9
7435,6
7436,6
7437,7
7438,1
7439,1
7440,5
7441,6
7442,8
7443,5
7444,2
7445,9
7446,2
7447,9
7448,8
7449,1
7450,7
7451,6
7452,4
7453,4
7454,8
7455,9
7456,4
7457,3
7458,8
7459,3
7460,9
7461,8
7462,2
7463,3
7464,6
7465,8
7466,2
7467,9
7468,5
7469,7
7470,0
7471,6
7472,7
7473,8
7474,7
7475,5
7476,9
7477,2
7478,9
7479,4
7480,9
7481,1
7482,3
7483,3
7484,4
7485,8
7486,7
7487,3
7488,8
7489,1
7490,9
7491,8
7492,6
7493,1
7494,7
7495,7
7496,2
7497,5
7498,8
7499,3
7500,8
7501,8
7502,7
7503,8
7504,0
7505,9
7506,8
7507,2
7508,5
7509,4
7510,3
7511,8
7512,0
7513,8
7514,5
7515,8
7516,7
7517,8
7518,2
7519,4
7520,7
7521,9
7522,1
7523,1
7524,0
7525,2
7526,1
7527,1
7528,6
7529,8
7530,9
7531,0
7532,1
7533,4
7534,3
7535,2
7536,7
7537,4
7538,3
7539,8
7540,3
7541,2
7542,8
7543,2
7544,6
7545,4
7546,6
7547,4
7548,0
7549,5
7550,8
7551,3
7552,7
7553,3
7554,3
7555,9
7556,1
7557,6
7558,7
7559,1
7560,8
7561,4
7562,6
7563,3
7564,3
7565,1
7566,3
7567,6
7568,1
7569,4
7570,8
7571,7
7572,8
7573,9
7574,9
7575,2
7576,4
7577,2
7578,7
7579,8
7580,3
7581,6
7582,2
7583,3
7584,3
7585,1
7586,2
7587,4
7588,3
7589,3
7590,7
7591,5
7592,6
7593,8
7594,3
7595,1
7596,4
7597,7
7598,1
7599,4
7600,4
7601,8
7602,0
7603,8
7604,0
7605,3
7606,5
7607,8
7608,8
7609,6
7610,9
7611,3
7612,4
7613,3
7614,5
7615,8
7616,8
7617,7
7618,1
7619,2
7620,9
7621,7
7622,7
7623,5
7624,4
7625,4
7626,3
7627,0
7628,1
7629,9
7630,6
7631,5
7632,4
7633,4
7634,7
7635,0
7636,9
7637,2
7638,7
7639,3
7640,6
7641,5
7642,8
7643,4
7644,9
7645,6
7646,6
7647,3
7648,4
7649,4
7650,8
7651,2
7652,2
7653,8
7654,4
7655,6
7656,5
7657,1
7658,8
7659,7
7660,0
7661,7
7662,8
7663,8
7664,8
7665,1
7666,0
7667,5
7668,9
7669,7
7670,0
7671,6
7672,2
7673,9
7674,3
7675,3
7676,2
7677,8
7678,0
7679,1
7680,8
7681,0
7682,0
7683,7
7684,0
7685,3
7686,1
7687,6
7688,1
7689,5
7690,9
7691,5
7692,4
7693,9
7694,7
7695,8
7696,0
7697,9
7698,6
7699,7
7700,9
7701,0
7702,8
7703,3
7704,8
7705,9
7706,9
7707,0
7708,8
7709,9
7710,2
7711,2
7712,4
7713,3
7714,8
7715,4
7716,1
7717,9
7718,6
7719,1
7720,1
7721,1
7722,8
7723,8
7724,3
7725,3
7726,9
7727,6
7728,8
7729,3
7730,5
7731,1
7732,1
7733,5
7734,8
7735,3
7736,8
7737,8
7738,6
7739,3
7740,8
7741,6
7742,3
7743,4
7744,2
7745,7
7746,7
7747,5
7748,3
7749,2
7750,6
7751,3
7752,4
7753,1
7754,4
7755,9
7756,8
7757,7
7758,2
7759,8
7760,3
7761,9
7762,9
7763,9
7764,4
7765,7
7766,0
7767,3
7768,1
7769,1
7770,8
7771,7
7772,2
7773,2
7774,3
7775,9
7776,4
7777,5
7778,2
7779,6
7780,1
7781,3
7782,7
7783,5
7784,3
7785,6
7786,2
7787,7
7788,0
7789,8
7790,3
7791,0
7792,2
7793,1
7794,7
7795,8
7796,8
7797,6
7798,4
7799,7
7800,3
7801,7
7802,9
7803,6
7804,8
7805,5
7806,8
7807,8
7808,1
7809,3
7810,1
7811,3
7812,1
7813,8
7814,8
7815,4
7816,6
7817,4
7818,9
7819,6
7820,2
7821,4
7822,8
7823,2
7824,8
7825,2
7826,6
7827,4
7828,9
7829,3
7830,7
7831,3
7832,9
7833,1
7834,6
7835,2
7836,6
7837,8
7838,8
7839,2
7840,0
7841,3
7842,7
7843,1
7844,1
7845,7
7846,1
7847,8
7848,1
7849,8
7850,4
7851,0
7852,8
7853,0
7854,6
7855,1
7856,5
7857,9
7858,3
7859,3
7860,6
7861,9
7862,0
7863,0
7864,4
7865,0
7866,2
7867,3
7868,4
7869,9
7870,8
7871,5
7872,4
7873,7
7874,8
7875,5
7876,2
7877,9
7878,7
7879,9
7880,9
7881,4
7882,5
7883,4
7884,5
7885,4
7886,1
7887,8
7888,2
7889,1
7890,3
7891,8
7892,6
7893,7
7894,9
7895,1
7896,2
7897,2
7898,7
7899,3
7900,1
7901,7
7902,3
7903,3
7904,1
7905,5
7906,0
7907,7
7908,6
7909,9
7910,1
7911,1
7912,0
7913,2
7914,8
7915,3
7916,8
7917,6
7918,9
7919,4
7920,8
7921,2
7922,8
7923,7
7924,1
7925,3
7926,7
7927,4
7928,9
7929,9
7930,9
7931,9
7932,0
7933,1
7934,5
7935,2
7936,3
7937,3
7938,9
7939,2
7940,1
7941,8
7942,5
7943,6
7944,1
7945,8
7946,8
7947,7
7948,1
7949,6
7950,9
7951,8
7952,9
7953,9
7954,6
7955,9
7956,9
7957,4
7958,7
7959,5
7960,0
7961,2
7962,3
7963,2
7964,8
7965,9
7966,2
7967,0
7968,4
7969,2
7970,5
7971,1
7972,8
7973,8
7974,9
7975,5
7976,6
7977,6
7978,8
7979,8
7980,8
7981,1
7982,3
7983,2
7984,8
7985,9
7986,6
7987,3
7988,1
7989,0
7990,3
7991,1
7992,4
7993,7
7994,1
7995,8
7996,2
7997,9
7998,4
7999,9
8000,6
8001,0
8002,3
8003,0
8004,2
8005,4
8006,3
8007,1
8008,8
8009,2
8010,6
8011,9
8012,3
8013,4
8014,8
8015,8
8016,2
8017,3
8018,8
8019,5
8020,9
8021,7
8022,8
8023,9
8024,4
8025,4
8026,3
8027,8
8028,4
8029,9
8030,0
8031,7
8032,1
8033,9
8034,2
8035,2
8036,5
8037,7
8038,0
8039,6
8040,0
8041,6
8042,7
8043,8
8044,9
8045,7
8046,7
8047,9
8048,8
8049,8
8050,1
8051,3
8052,8
8053,2
8054,9
8055,8
8056,8
8057,5
8058,1
8059,1
8060,4
8061,3
8062,4
8063,1
8064,5
8065,8
8066,9
8067,1
8068,2
8069,3
8070,4
8071,1
8072,2
8073,2
8074,5
8075,6
8076,9
8077,5
8078,9
8079,7
8080,5
8081,7
8082,3
8083,8
8084,7
8085,1
8086,2
8087,0
8088,7
8089,2
8090,1
8091,2
8092,8
8093,0
8094,1
8095,0
8096,8
8097,6
8098,5
8099,9
8100,3
8101,9
8102,4
8103,8
8104,0
8105,7
8106,3
8107,3
8108,8
8109,3
8110,1
8111,4
8112,7
8113,3
8114,9
8115,9
8116,0
8117,9
8118,1
8119,1
8120,6
8121,2
8122,3
8123,7
8124,2
8125,0
8126,2
8127,1
8128,4
8129,2
8130,8
8131,1
8132,7
8133,9
8134,8
8135,5
8136,8
8137,7
8138,8
8139,9
8140,7
8141,6
8142,0
8143,1
8144,2
8145,9
8146,6
8147,7
8148,1
8149,9
8150,1
8151,1
8152,6
8153,9
8154,7
8155,2
8156,8
8157,2
8158,4
8159,9
8160,5
8161,2
8162,1
8163,6
8164,6
8165,6
8166,3
8167,7
8168,6
8169,8
8170,1
8171,2
8172,8
8173,5
8174,3
8175,9
8176,8
8177,9
8178,4
8179,3
8180,8
8181,1
8182,2
8183,2
8184,4
8185,0
8186,7
8187,2
8188,6
8189,2
8190,3
8191,3
8192,9
8193,4
8194,7
8195,4
8196,9
8197,3
8198,4
8199,6
8200,8
8201,7
8202,1
8203,8
8204,8
8205,1
8206,6
8207,5
8208,5
8209,8
8210,1
8211,1
8212,0
8213,4
8214,8
8215,8
8216,7
8217,9
8218,9
8219,3
8220,7
8221,8
8222,3
8223,1
8224,8
8225,2
8226,8
8227,9
8228,8
8229,8
8230,2
8231,2
8232,0
8233,8
8234,7
8235,8
8236,9
8237,6
8238,2
8239,9
8240,9
8241,5
8242,5
8243,8
8244,2
8245,5
8246,1
8247,8
8248,5
8249,0
8250,8
8251,7
8252,2
8253,9
8254,6
8255,8
8256,4
8257,4
8258,8
8259,8
8260,1
8261,3
8262,9
8263,1
8264,1
8265,8
8266,0
8267,0
8268,7
8269,1
8270,3
8271,4
8272,9
8273,3
8274,9
8275,8
8276,6
8277,0
8278,9
8279,0
8280,9
8281,9
8282,4
8283,4
8284,8
8285,1
8286,2
8287,0
8288,1
8289,5
8290,8
8291,3
8292,8
8293,9
8294,1
8295,7
8296,1
8297,9
8298,1
8299,0
8300,1
8301,1
8302,4
8303,2
8304,7
8305,4
8306,8
8307,9
8308,3
8309,3
8310,7
8311,9
8312,2
8313,1
8314,5
8315,1
8316,8
8317,1
8318,9
8319,1
8320,9
8321,8
8322,2
8323,3
8324,5
8325,8
8326,5
8327,3
8328,7
8329,8
8330,8
8331,2
8332,2
8333,0
8334,8
8335,4
8336,0
8337,4
8338,4
8339,7
8340,4
8341,5
8342,5
8343,1
8344,0
8345,3
8346,9
8347,7
8348,9
8349,7
8350,5
8351,3
8352,9
8353,4
8354,1
8355,6
8356,5
8357,7
8358,7
8359,9
8360,3
8361,2
8362,9
8363,4
8364,6
8365,1
8366,4
8367,7
8368,3
8369,2
8370,8
8371,9
8372,0
8373,6
8374,8
8375,6
8376,2
8377,2
8378,2
8379,9
8380,1
8381,8
8382,9
8383,7
8384,4
8385,0
8386,9
8387,7
8388,9
8389,2
8390,3
8391,3
8392,4
8393,4
8394,6
8395,8
8396,2
8397,2
8398,4
8399,3
8400,8
8401,7
8402,8
8403,4
8404,7
8405,4
8406,9
8407,6
8408,9
8409,9
8410,9
8411,0
8412,8
8413,3
8414,2
8415,6
8416,3
8417,8
8418,8
8419,7
8420,1
8421,3
8422,4
8423,9
8424,9
8425,6
8426,6
8427,3
8428,8
8429,8
8430,9
8431,2
8432,7
8433,3
8434,1
8435,7
8436,8
8437,1
8438,2
8439,3
8440,7
8441,9
8442,2
8443,3
8444,4
8445,9
8446,7
8447,9
8448,2
8449,8
8450,9
8451,9
8452,5
8453,5
8454,2
8455,9
8456,2
8457,0
8458,5
8459,0
8460,9
8461,7
8462,1
8463,0
8464,8
8465,6
8466,1
8467,9
8468,3
8469,9
8470,6
8471,7
8472,7
8473,1
8474,1
8475,8
8476,3
8477,1
8478,1
8479,5
8480,1
8481,7
8482,8
8483,5
8484,8
8485,0
8486,1
8487,4
8488,4
8489,7
8490,9
8491,8
8492,3
8493,8
8494,7
8495,5
8496,9
8497,3
8498,7
8499,2
8500,7
8501,9
8502,7
8503,4
8504,8
8505,6
8506,5
8507,4
8508,8
8509,1
8510,4
8511,7
8512,2
8513,2
8514,3
8515,7
8516,6
8517,1
8518,7
8519,3
8520,2
8521,6
8522,3
8523,3
8524,9
8525,4
8526,2
8527,0
8528,6
8529,2
8530,1
8531,2
8532,2
8533,9
8534,7
8535,7
8536,4
8537,9
8538,7
8539,9
8540,8
8541,6
8542,6
8543,4
8544,7
8545,6
8546,5
8547,1
8548,3
8549,1
8550,9
8551,0
8552,9
8553,3
8554,6
8555,6
8556,1
8557,3
8558,8
8559,7
8560,6
8561,5
8562,6
8563,6
8564,9
8565,6
8566,2
8567,9
8568,1
8569,4
8570,3
8571,8
8572,8
8573,6
8574,7
8575,9
8576,4
8577,7
8578,7
8579,3
8580,0
8581,3
8582,6
8583,4
8584,4
8585,3
8586,8
8587,1
8588,0
8589,3
8590,4
8591,3
8592,6
8593,9
8594,1
8595,4
8596,3
8597,3
8598,1
8599,3
8600,0
8601,1
8602,3
8603,4
8604,9
8605,4
8606,1
8607,2
8608,8
8609,9
8610,9
8611,4
8612,5
8613,7
8614,5
8615,1
8616,6
8617,2
8618,1
8619,3
8620,9
8621,1
8622,4
8623,3
8624,8
8625,4
8626,9
8627,9
8628,2
8629,4
8630,1
8631,8
8632,3
8633,0
8634,2
8635,2
8636,8
8637,2
8638,4
8639,2
8640,9
8641,5
8642,3
8643,4
8644,3
8645,1
8646,4
8647,3
8648,1
8649,0
8650,7
8651,6
8652,7
8653,2
8654,1
8655,5
8656,7
8657,1
8658,3
8659,0
8660,6
8661,5
8662,1
8663,1
8664,0
8665,3
8666,2
8667,3
8668,0
8669,6
8670,6
8671,0
8672,3
8673,2
8674,2
8675,0
8676,1
8677,8
8678,1
8679,4
8680,1
8681,9
8682,5
8683,7
8684,0
8685,8
8686,4
8687,8
8688,6
8689,4
8690,8
8691,4
8692,7
8693,9
8694,6
8695,8
8696,8
8697,2
8698,9
8699,2
8700,9
8701,4
8702,2
8703,7
8704,0
8705,1
8706,7
8707,3
8708,4
8709,7
8710,1
8711,8
8712,1
8713,2
8714,4
8715,3
8716,0
8717,7
8718,9
8719,9
8720,7
8721,3
8722,4
8723,8
8724,9
8725,7
8726,9
8727,8
8728,6
8729,5
8730,1
8731,3
8732,6
8733,5
8734,8
8735,6
8736,9
8737,1
8738,9
8739,9
8740,3
8741,0
8742,1
8743,4
8744,4
8745,9
8746,9
8747,4
8748,6
8749,8
8750,5
8751,3
8752,5
8753,2
8754,5
8755,9
8756,7
8757,3
8758,1
8759,1
8760,9
8761,4
8762,1
8763,3
8764,5
8765,9
8766,1
8767,1
8768,6
8769,3
8770,5
8771,8
8772,3
8773,7
8774,0
8775,6
8776,6
8777,4
8778,6
8779,8
8780,1
8781,9
8782,9
8783,8
8784,5
8785,3
8786,8
8787,6
8788,1
8789,0
8790,4
8791,4
8792,4
8793,9
8794,8
8795,8
8796,5
8797,4
